CALUMNO,CICLO_ACTUAL,DMODALIDADINGRESO,DBECA_ESTADO,NACIMIENTO_CDEPARTAMENTO,FLAG_SITUACIONLAB,DCAT_PAGO,PDESCUENTO_MAT,MONTO_MAT,MONTO_CUOTA,NCUMOROSO_PERIODO,MONTO_CUMOROSO3,RECORDSEGMENTO,NCURSO_RETIRADO_ACUM,NCURSO_DESAPROBADO,NCURSO_MATRICULA_ACUM,NPROMEDIO_ACUM,NFALTAS,COLEGIO_ESCALA,COLEGIO_PENSION,EE_TIPO,MONTO_DEUDA_ALCIERRE,RIESGO_INASISTENCIA,PDESCUENTO_CUOTA,PREDICHO
1361491,1,Pre USIL,,15.0,NO,CATEGORIA E,100.0,295.0,2629.0,0,2500.0,MEDIA SUPERIOR,3,1,5,13.67,84.0,B,1020.0,Particular Religioso,,RIESGO POTENCIAL,100.0,100.0
1329672,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12671.0,0,,MEDIA INFERIOR,0,3,7,0.0,172.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.8541481585874
1288115,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12600.0,0,,MEDIA INFERIOR,1,0,5,13.71,15.0, ,,Otros,,SIN RIESGO,100.0,99.86568374789732
1294656,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA SUPERIOR,1,0,5,14.4,52.0,A,,Estatal,,RIESGO ALTO,100.0,99.9627550069072
1340757,0,Regular,,15.0,NO,CATEGORIA B,100.0,295.0,1619.0,0,1176.0,TERCIO SUPERIOR,0,0,5,14.0,31.0,B,900.0,Particular Religioso,,RIESGO ALTO,100.0,99.92022144605987
1362195,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,1,5,12.8,22.0, ,,Otros,,SIN RIESGO,100.0,100.0
1362207,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,QUINTO SUPERIOR,1,0,5,16.5,18.0, ,,Otros,,SIN RIESGO,100.0,99.976783778423
1288120,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12600.0,0,,MEDIA INFERIOR,0,0,4,11.25,42.0, ,,Otros,,RIESGO ALTO,100.0,99.84410635444114
1227361,9,Exonerado,,15.0,SI,CATEGORIA A,0.0,295.0,1489.0,0,,QUINTO SUPERIOR,0,0,53,18.11,116.0,A,360.0,Particular,,SIN RIESGO,100.0,99.67125290888839
1362157,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA SUPERIOR,0,0,4,15.75,26.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1250364,3,Regular,,0.0,SI,CATEGORIA A,100.0,295.0,1383.0,0,,TERCIO SUPERIOR,0,0,20,16.5,87.0,A,285.0,Otros,,SIN RIESGO,100.0,99.8396229373087
1329684,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12671.0,0,,QUINTO SUPERIOR,1,0,10,16.89,17.0, ,,Otros,,SIN RIESGO,100.0,99.90961581643997
1362142,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,QUINTO SUPERIOR,0,0,5,17.0,25.0, ,,Otros,,SIN RIESGO,100.0,100.0
1362143,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA SUPERIOR,0,0,4,15.5,13.0, ,,Otros,,SIN RIESGO,100.0,100.0
1174068,8,Tercio Superior,,,SI,CATEGORIA B,0.0,295.0,1716.0,0,,QUINTO SUPERIOR,1,0,41,0.0,297.0,A,390.0,Particular,7159.0,SIN RIESGO,100.0,100.0
1362203,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,0,4,13.75,37.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1178758,10,Tercio Superior,,15.0,NO,CATEGORIA A,0.0,295.0,1454.0,0,,TERCIO SUPERIOR,0,0,52,15.0,388.0,A,180.0,Particular Religioso,,RIESGO ALTO,100.0,99.8633670477188
1294654,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,1,6,12.78,50.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1362200,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA SUPERIOR,0,0,5,14.8,27.0, ,,Otros,,SIN RIESGO,100.0,100.0
1362192,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,0,4,13.5,36.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1281510,4,Regular,,15.0,SI,CATEGORIA B,0.0,295.0,1586.0,0,,QUINTO SUPERIOR,0,0,15,16.0,48.0,A,100.0,Particular Laico,,SIN RIESGO,100.0,99.00509880914227
1228647,6,Exonerado,,14.0,SI,CATEGORIA A,0.0,295.0,1454.0,0,78.4,MEDIA SUPERIOR,2,0,43,14.0,356.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1362160,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA SUPERIOR,1,0,5,14.75,63.0, ,,Otros,,RIESGO ALTO,100.0,99.9820030367594
1362194,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA SUPERIOR,1,0,5,14.75,55.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1181419,10,Tercio Superior,,15.0,SI,CATEGORIA E,0.0,295.0,3061.0,0,,QUINTO SUPERIOR,0,0,44,18.0,348.0,E,1752.0,Particular Laico,,RIESGO ALTO,100.0,99.75344176168782
1281697,0,Regular,,15.0,SI,CATEGORIA B,100.0,295.0,1716.0,0,5199.0,MEDIA INFERIOR,0,0,1,0.0,,B,450.0,Particular Religioso,,SIN RIESGO,100.0,100.0
1294655,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,TERCIO SUPERIOR,0,0,4,15.5,39.0, ,,Otros,,RIESGO ALTO,100.0,99.94216816246683
1362133,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,QUINTO SUPERIOR,0,0,5,16.4,49.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1180462,9,Tercio Superior,,,SI,CATEGORIA B,0.0,295.0,1586.0,0,,MEDIA INFERIOR,2,0,63,14.6,266.0,A,480.0,Particular,,SIN RIESGO,100.0,99.51320247096116
1287360,1,Tercio Superior,,1.0,NO,CATEGORIA A,0.0,295.0,1421.0,0,342.4,QUINTO SUPERIOR,1,0,10,15.25,29.0,A,0.0,Estatal,,SIN RIESGO,100.0,99.70198979303159
1362196,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,0,5,12.8,41.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1362177,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,1,4,13.5,57.0, ,,Otros,,RIESGO POTENCIAL,100.0,100.0
1295293,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA SUPERIOR,0,0,4,14.83,46.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1295315,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA SUPERIOR,1,0,4,14.6,31.0, ,,Otros,,RIESGO ALTO,100.0,99.90342132786947
1362129,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,QUINTO SUPERIOR,1,0,5,16.75,14.0, ,,Otros,,SIN RIESGO,100.0,99.98477215630498
1294685,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,QUINTO SUPERIOR,0,0,5,17.06,39.0, ,,Otros,,RIESGO ALTO,100.0,99.90209439308127
1294684,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,QUINTO SUPERIOR,0,0,5,16.06,35.0, ,,Otros,,RIESGO ALTO,100.0,99.85026242336129
1294649,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,QUINTO SUPERIOR,0,0,4,16.43,31.0, ,,Otros,,RIESGO ALTO,100.0,99.82693056106643
1362209,0,Convenios Internacionales,,47.0,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,1,6,12.75,12.0,A,,Estatal,,SIN RIESGO,100.0,100.0
1362204,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA SUPERIOR,1,0,5,14.8,70.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.96185488760862
1327397,5,Tercio Superior,,15.0,SI,CATEGORIA A,0.0,295.0,1533.0,0,969.6,QUINTO SUPERIOR,0,0,30,17.7,67.0,A,325.0,Particular,,SIN RIESGO,100.0,100.0
1362171,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA SUPERIOR,1,0,5,15.67,27.0, ,,Otros,,SIN RIESGO,100.0,99.95943891093593
1362175,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,TERCIO SUPERIOR,0,0,5,15.89,39.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1362123,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,1,4,13.25,40.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1362190,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA SUPERIOR,1,0,5,15.71,34.0, ,,Otros,,RIESGO ALTO,100.0,99.95551894758019
1362179,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12725.0,0,,MEDIA INFERIOR,0,2,5,0.0,90.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.848990012337
1237660,4,Exonerado,,15.0,SI,CATEGORIA B,100.0,295.0,1716.0,0,,QUINTO SUPERIOR,0,0,20,17.67,79.0,A,400.0,Particular Religioso,,SIN RIESGO,100.0,100.0
1362118,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,TERCIO SUPERIOR,1,0,4,16.18,22.0, ,,Otros,,SIN RIESGO,100.0,99.99580835128216
1361466,1,Pre USIL,,15.0,SI,CATEGORIA B,100.0,295.0,1654.0,0,,TERCIO SUPERIOR,0,0,5,14.0,47.0,A,330.0,Particular Laico,,RIESGO ALTO,100.0,99.92550538362289
1173252,0,Exonerado,,,NO,CATEGORIA A,100.0,295.0,1421.0,0,655.5,,2,0,11,0.0,220.0,B,650.0,Particular Religioso,,SIN RIESGO,100.0,100.0
1362166,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,QUINTO SUPERIOR,0,0,4,16.5,34.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1177482,10,Tercio Superior,,,NO,CATEGORIA B,0.0,295.0,1619.0,0,,QUINTO SUPERIOR,0,0,52,0.0,156.0,C,950.0,Particular Laico,,SIN RIESGO,100.0,100.0
1362193,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,1,4,11.57,48.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1362221,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA SUPERIOR,0,0,5,15.0,26.0, ,,Otros,,SIN RIESGO,100.0,100.0
1362214,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,0,4,13.5,15.0, ,,Otros,,SIN RIESGO,100.0,100.0
1249027,2,Tercio Superior,,15.0,SI,CATEGORIA A,100.0,295.0,1383.0,0,,QUINTO SUPERIOR,0,0,19,17.83,46.0,B,660.0,Particular,,SIN RIESGO,100.0,100.0
1294690,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,1,3,11.27,41.0, ,,Otros,,RIESGO POTENCIAL,100.0,100.0
1294694,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,2,4,7.47,90.0, ,,Otros,,RIESGO POTENCIAL,100.0,100.0
1198210,9,Tercio Superior,,,SI,CATEGORIA A,0.0,295.0,1421.0,0,,QUINTO SUPERIOR,0,0,49,18.0,149.0,A,150.0,Otros,,RIESGO ALTO,100.0,99.5792774063342
1329692,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12671.0,0,,MEDIA INFERIOR,1,1,8,11.67,61.0, ,,Otros,,RIESGO ALTO,100.0,99.98886175794483
1340965,0,Regular,,15.0,NO,CATEGORIA B,100.0,295.0,1787.0,0,,,0,0,0,0.0,,A,385.0,Particular,,SIN RIESGO,100.0,100.0
1235490,4,Tercio Superior,,15.0,SI,CATEGORIA C,100.0,295.0,2095.0,0,,QUINTO SUPERIOR,0,0,20,17.67,7.0,B,1020.0,Particular Religioso,,SIN RIESGO,100.0,100.0
1170750,10,Exonerado,,,NO,CATEGORIA D,100.0,295.0,2638.0,0,435.0,QUINTO SUPERIOR,5,0,73,12.0,504.0,B,450.0,Particular Laico,,SIN RIESGO,100.0,99.79030453567805
1362223,1,Convenios Internacionales,,34.0,NO,CATEGORIA A,0.0,,12725.0,0,,MEDIA SUPERIOR,0,0,8,15.86,55.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1295341,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,QUINTO SUPERIOR,0,0,5,16.4,37.0, ,,Particular,,RIESGO ALTO,100.0,99.83577620822027
1295303,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,1,1,3,12.0,18.0, ,,Otros,,SIN RIESGO,100.0,99.97149660701285
1246861,3,Exonerado,,15.0,SI,CATEGORIA B,100.0,295.0,1548.0,0,,QUINTO SUPERIOR,0,0,18,17.33,50.0,B,440.0,Particular Laico,,SIN RIESGO,100.0,100.0
1295336,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,QUINTO SUPERIOR,0,0,4,16.33,51.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.93493867093544
1241730,8,Tercio Superior,,22.0,SI,CATEGORIA A,0.0,295.0,1489.0,0,,QUINTO SUPERIOR,0,0,47,0.0,16.0,A,30.0,Estatal,,SIN RIESGO,100.0,100.0
1294718,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,1,4,12.0,76.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.88252617935645
1294716,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,1,0,5,13.0,36.0, ,,Otros,,RIESGO ALTO,100.0,99.95009472460251
1294722,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,TERCIO SUPERIOR,0,0,4,15.5,38.0, ,,Otros,,RIESGO ALTO,100.0,99.93535985586597
1294723,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,QUINTO SUPERIOR,0,0,4,16.0,38.0, ,,Otros,,RIESGO ALTO,100.0,99.90483611115732
1268166,7,Exonerado,,15.0,SI,CATEGORIA A,100.0,295.0,1454.0,0,,TERCIO SUPERIOR,0,0,23,0.0,279.0,A,,Particular,,SIN RIESGO,100.0,99.30428114519896
1295306,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,0,5,11.75,45.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1295338,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,0,4,12.75,66.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.91602331008775
1288487,6,Tercio Superior,,22.0,NO,CATEGORIA A,0.0,295.0,1489.0,0,,QUINTO SUPERIOR,0,0,30,18.2,41.0,A,200.0,Particular,,SIN RIESGO,100.0,99.92165391224643
1362172,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,0,5,14.0,42.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1362169,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA SUPERIOR,0,0,4,14.75,36.0, ,,Particular,,RIESGO ALTO,100.0,99.93667479077125
1190717,6,Center For American Educ,,15.0,SI,CATEGORIA D,0.0,295.0,2196.0,0,4326.0,MEDIA INFERIOR,4,0,46,13.0,373.0,D,1500.0,Particular,1689.0,RIESGO POTENCIAL,100.0,99.89141820476172
1289113,0,Exonerado,,,NO,CATEGORIA A,100.0,295.0,1454.0,0,904.8,MEDIA SUPERIOR,3,0,9,13.33,118.0,A,0.0,Estatal,,RIESGO POTENCIAL,100.0,100.0
1228377,8,Exonerado,,15.0,NO,CATEGORIA A,0.0,295.0,1489.0,0,,QUINTO SUPERIOR,0,0,46,18.3,260.0,A,95.0,Parroquial,,RIESGO ALTO,100.0,99.72105579436035
1362159,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA SUPERIOR,0,0,4,15.5,33.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1165471,9,Regular,,15.0,SI,CATEGORIA A,100.0,295.0,1421.0,0,,TERCIO SUPERIOR,2,0,73,15.8,446.0,B,1020.0,Particular Religioso,,SIN RIESGO,100.0,99.76919334510114
1362150,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,1,4,13.5,44.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1362185,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,1,4,8.75,53.0, ,,Otros,,RIESGO POTENCIAL,100.0,100.0
1316958,5,Tercio Superior,,15.0,NO,CATEGORIA A,0.0,295.0,1533.0,0,,QUINTO SUPERIOR,0,0,30,17.6,40.0,A,,Estatal,,SIN RIESGO,100.0,99.9221203964309
1181941,9,Regular,,15.0,SI,CATEGORIA A,0.0,295.0,1383.0,0,,TERCIO SUPERIOR,3,0,43,0.0,261.0, ,,,,SIN RIESGO,100.0,100.0
1236203,8,Tercio Superior,,15.0,NO,CATEGORIA A,0.0,295.0,1489.0,0,,QUINTO SUPERIOR,0,0,48,16.9,112.0,A,100.0,Particular Laico,,SIN RIESGO,100.0,99.98860028713973
1173195,7,Exonerado,,,SI,CATEGORIA A,100.0,295.0,1454.0,0,,TERCIO SUPERIOR,8,0,55,12.5,644.0,B,650.0,Particular Religioso,,RIESGO ALTO,100.0,99.84574179861039
1174401,9,Tercio Superior,,,SI,CATEGORIA A,0.0,295.0,1383.0,0,,QUINTO SUPERIOR,0,0,52,16.56,365.0,A,86.0,Parroquial,,RIESGO ALTO,100.0,100.0
1198288,9,Tercio Superior,,,SI,CATEGORIA C,0.0,295.0,1869.0,0,,QUINTO SUPERIOR,0,0,52,17.44,186.0,B,1020.0,Particular Religioso,,SIN RIESGO,100.0,99.45754043947593
1329628,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12671.0,0,,MEDIA SUPERIOR,0,0,8,14.0,75.0, ,,Otros,,RIESGO ALTO,100.0,99.93555969255307
1287552,4,Traslado - Egresado,,,SI,CATEGORIA C,0.0,295.0,1836.0,0,,TERCIO SUPERIOR,0,0,8,13.5,84.0,A,,Particular,,RIESGO POTENCIAL,100.0,99.05294157044273
1362120,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,0,5,13.4,64.0, ,,Otros,,RIESGO POTENCIAL,100.0,100.0
1329671,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12671.0,0,,MEDIA INFERIOR,0,1,10,14.6,70.0, ,,Otros,,RIESGO ALTO,100.0,99.92451460291876
1329697,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12671.0,0,,TERCIO SUPERIOR,0,0,8,15.5,55.0, ,,Otros,,RIESGO ALTO,100.0,99.99076781540153
1295304,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,2,5,10.22,79.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.56558563455937
1329636,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12671.0,0,,MEDIA INFERIOR,0,0,9,12.75,78.0, ,,Otros,,RIESGO ALTO,100.0,99.95583916960595
1294719,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,1,0,5,11.25,50.0, ,,Otros,,RIESGO ALTO,100.0,99.78633832313125
1295290,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,1,4,12.57,63.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.90911811843868
1295333,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,TERCIO SUPERIOR,1,0,4,15.33,26.0, ,,Particular,,RIESGO ALTO,100.0,99.7430374369882
1295325,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,0,4,12.5,38.0, ,,Particular,,RIESGO ALTO,100.0,99.90287286155413
1241803,6,Regular,,,NO,CATEGORIA C,100.0,295.0,1904.0,0,,MEDIA SUPERIOR,6,0,43,16.25,253.0,B,1020.0,Particular Religioso,,SIN RIESGO,100.0,100.0
1327838,5,Rendimiento Superior,,15.0,SI,CATEGORIA C,0.0,295.0,1948.0,0,,TERCIO SUPERIOR,0,0,27,0.0,67.0,B,980.0,Particular Laico,,SIN RIESGO,100.0,100.0
1224375,8,Tercio Superior,,,NO,CATEGORIA A,0.0,295.0,1454.0,0,,QUINTO SUPERIOR,0,0,44,16.2,152.0,A,,Estatal,,SIN RIESGO,100.0,100.0
1295330,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,0,4,13.5,43.0, ,,Particular,,RIESGO ALTO,100.0,99.93036698681267
1295316,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,0,5,13.6,41.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1295308,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA SUPERIOR,0,0,5,14.4,53.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1246195,8,Sistema de Progresión Universitaria,,4.0,SI,CATEGORIA A,100.0,295.0,1454.0,0,,QUINTO SUPERIOR,0,0,41,16.4,69.0,A,,Estatal,,SIN RIESGO,100.0,100.0
1339749,4,Pre USIL,,15.0,SI,CATEGORIA A,100.0,295.0,1533.0,0,,QUINTO SUPERIOR,0,0,22,13.0,78.0,A,,Estatal,,SIN RIESGO,100.0,99.97690224717063
1195659,9,Tercio Superior,,15.0,SI,CATEGORIA A,0.0,295.0,1421.0,0,,QUINTO SUPERIOR,1,0,47,15.5,258.0,A,600.0,Particular Laico,,SIN RIESGO,100.0,99.54106424972807
1174993,9,Tercio Superior,,,SI,CATEGORIA A,0.0,295.0,1383.0,0,,QUINTO SUPERIOR,1,0,47,0.0,342.0,A,20.0,Estatal,,SIN RIESGO,100.0,100.0
1362198,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,QUINTO SUPERIOR,0,0,4,16.75,33.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1362124,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,QUINTO SUPERIOR,1,0,5,17.5,61.0, ,,Otros,,RIESGO ALTO,100.0,99.99411832435952
1295300,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,QUINTO SUPERIOR,0,0,5,16.2,54.0, ,,Otros,,RIESGO ALTO,100.0,99.95552355650405
1295329,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,1,4,10.33,34.0, ,,Particular,,RIESGO ALTO,100.0,99.62171482766969
1295292,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,TERCIO SUPERIOR,0,0,4,15.33,47.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.97505602529624
1362156,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,0,4,14.0,21.0, ,,Otros,,SIN RIESGO,100.0,100.0
1201184,4,Rendimiento Superior,,,SI,CATEGORIA B,100.0,295.0,1619.0,0,1733.0,MEDIA INFERIOR,4,0,39,12.0,470.0,B,430.0,Particular,,RIESGO POTENCIAL,100.0,99.97565423475042
1224659,8,Regular,,,SI,CATEGORIA A,0.0,295.0,1489.0,0,,MEDIA SUPERIOR,1,0,50,15.6,461.0,A,300.0,Particular,,RIESGO ALTO,100.0,100.0
1295311,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,QUINTO SUPERIOR,0,0,4,16.29,1.0, ,,Otros,,SIN RIESGO,100.0,100.0
1248694,3,Sistema de Progresión Universitaria,,4.0,NO,CATEGORIA A,100.0,295.0,1383.0,0,,QUINTO SUPERIOR,0,0,15,17.4,51.0,A,,Estatal,,SIN RIESGO,100.0,100.0
1295291,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,,0,0,0,0.0,, ,,Otros,,SIN RIESGO,100.0,98.23241373360104
1282177,0,Pre USIL,,15.0,NO,CATEGORIA B,100.0,295.0,1716.0,0,,,0,0,0,0.0,11.0,A,383.0,Particular Laico,,SIN RIESGO,100.0,100.0
1294714,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,1,5,11.8,71.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.86015874131297
1339780,4,Pre USIL,,15.0,NO,CATEGORIA A,0.0,295.0,1533.0,0,,QUINTO SUPERIOR,0,0,22,16.4,53.0,A,160.0,Particular Cooperativo,,SIN RIESGO,100.0,100.0
1295309,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,2,5,10.56,54.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.758226068351
1295334,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,1,5,11.0,89.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.70334606362127
1295326,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,0,4,13.5,46.0, ,,Particular,,RIESGO ALTO,100.0,99.93036698681267
1362128,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,MEDIA INFERIOR,0,1,4,11.5,25.0, ,,Otros,,RIESGO ALTO,100.0,100.0
1362139,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12706.0,0,,QUINTO SUPERIOR,0,0,3,18.0,14.0, ,,Otros,,SIN RIESGO,100.0,100.0
1295327,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,0,4,12.5,45.0, ,,Particular,,RIESGO ALTO,100.0,99.9225093707431
1295328,0,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12638.0,0,,MEDIA INFERIOR,0,0,4,13.75,53.0, ,,Particular,,RIESGO POTENCIAL,100.0,99.93342327837745
1329629,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12671.0,0,,MEDIA INFERIOR,1,0,10,12.2,155.0, ,,Otros,,RIESGO POTENCIAL,100.0,99.99432253052422
1329630,1,Convenios Internacionales,,,NO,CATEGORIA A,0.0,,12671.0,0,,MEDIA INFERIOR,1,3,11,10.6,117.0, ,,Otros,,RIESGO ALTO,100.0,100.0
